,articleWordCount,headline,snippet,tokens,label_headline
6168,1506,Passion of Gun Protests Testing G.O.P. ’s Hold on Swing Suburbs,"The March for Our Lives is another display of energy on the left, but the gun issue could play out differently in House and Senate races.","['passion', 'gun', 'protests', 'testing', 'hold', 'swing', 'suburbsthe', 'march', 'lives', 'another', 'display', 'energy', 'left', 'gun', 'issue', 'could', 'play', 'differently', 'house', 'senate', 'races']",Negative
6169,713,Light of the Moon,Andy Kravis delivers a smooth Monday puzzle.,"['light', 'moonandy', 'kravis', 'delivers', 'smooth', 'monday', 'puzzle']",Positive
6170,173,Warm Loaves of Bread,At a bakery in Brooklyn.,"['warm', 'loaves', 'breadat', 'bakery', 'brooklyn']",Positive
6171,881,"This Easter,  I’ll Be Back In Church","A church isn’t a necessary thing to a believer who finds the whole world holy, but I still want a place in mine.","['easter', 'back', 'churcha', 'church', 'necessary', 'thing', 'believer', 'finds', 'whole', 'world', 'holy', 'still', 'want', 'place', 'mine']",Positive
6172,722,Ohio’s Unconstitutional Abortion Bill,"Republican state lawmakers have introduced a bill that would outlaw abortion, period. It’s unconstitutional, but that’s the point.","['ohio', 'unconstitutional', 'abortion', 'billrepublican', 'state', 'lawmakers', 'introduced', 'bill', 'would', 'outlaw', 'abortion', 'period', 'unconstitutional', 'point']",Negative
6173,727,Opposing Factions Join to Urge Confirmation of a Gay Presidential Appointee,"Scores of the president’s nominees are held up in the Senate, but few confirmation drives have turned into a cause as the one for his pick for ambassador to Germany has.","['opposing', 'factions', 'join', 'urge', 'confirmation', 'gay', 'presidential', 'appointeescores', 'president', 'nominees', 'held', 'senate', 'confirmation', 'drives', 'turned', 'cause', 'one', 'pick', 'ambassador', 'germany']",Neutral
6174,1750,Adult Film Star Feared for Safety Of Daughter After Trump Threat,"The pornographic film actress, whose real name is Stephanie Clifford, told “60 Minutes” that a man had threatened her after she sold her claims of an affair with Donald Trump to a magazine in 2011.","['adult', 'film', 'star', 'feared', 'safety', 'daughter', 'trump', 'threatthe', 'pornographic', 'film', 'actress', 'whose', 'real', 'name', 'stephanie', 'clifford', 'told', 'minutes', 'man', 'threatened', 'sold', 'claims', 'affair', 'donald', 'trump', 'magazine']",Positive
6175,321,A Mall Fire In Siberia Kills Dozens,"A local official said the fire had started in a children’s entertainment room, and among the scores of victims, many were children.","['mall', 'fire', 'siberia', 'kills', 'dozensa', 'local', 'official', 'said', 'fire', 'started', 'children', 'entertainment', 'room', 'among', 'scores', 'victims', 'many', 'children']",Negative
6176,924,Malik Newman Leads Kansas Past Duke and Into the Final Four,"Newman, a sophomore, scored 32 points and hit crucial 3-pointers as the No. 1-seeded Jayhawks beat No. 2 Duke and advanced to a matchup with Villanova.","['malik', 'newman', 'leads', 'kansas', 'past', 'duke', 'final', 'fournewman', 'sophomore', 'scored', 'points', 'hit', 'crucial', 'pointers', 'seeded', 'jayhawks', 'beat', 'duke', 'advanced', 'matchup', 'villanova']",Positive
6177,820,The Growing College Graduation Gap,More poor students are going to college than in the past. And yet the number who graduate is falling even further behind.,"['growing', 'college', 'graduation', 'gapmore', 'poor', 'students', 'going', 'college', 'past', 'yet', 'number', 'graduate', 'falling', 'even', 'behind']",Negative
6178,1131,"Behind Gun Control Marches, Youthful Energy and Adults With Clout","The March for Our Lives demonstrations were triumphs of organic, youthful grass-roots energy, and of sophisticated, experienced organizational muscle.","['behind', 'gun', 'control', 'marches', 'youthful', 'energy', 'adults', 'cloutthe', 'march', 'lives', 'demonstrations', 'triumphs', 'organic', 'youthful', 'grass', 'roots', 'energy', 'sophisticated', 'experienced', 'organizational', 'muscle']",Positive
6179,861,Donald Trump: Man at War,"This is the big leagues, and this little man is feeling the stress and strain of it.","['donald', 'trump', 'man', 'warthis', 'big', 'leagues', 'little', 'man', 'feeling', 'stress', 'strain']",Negative
6180,1487,Defense Team For President: Army of One,President Trump is struggling to find any top lawyers willing to represent him as he faces a critical decision: whether to give the special counsel an interview.,"['defense', 'team', 'president', 'army', 'onepresident', 'trump', 'struggling', 'find', 'top', 'lawyers', 'willing', 'represent', 'faces', 'critical', 'decision', 'whether', 'give', 'special', 'counsel', 'interview']",Positive
6181,1503,Labor Revolts Signal Threats Beyond Money,The teacher uprising that began in West Virginia has exposed a trend among white-collar workers: a feeling that their credentials are being devalued.,"['labor', 'revolts', 'signal', 'threats', 'beyond', 'moneythe', 'teacher', 'uprising', 'began', 'west', 'virginia', 'exposed', 'trend', 'among', 'white', 'collar', 'workers', 'feeling', 'credentials', 'devalued']",Negative
6182,2159,"Marketing Ties to Trump, Top Donor Made Millions","The fund-raiser, Elliott Broidy, suggested to prospective clients of his security firm, including some with unsavory records, that he could arrange meetings with the president or his associates.","['marketing', 'ties', 'trump', 'top', 'donor', 'made', 'millionsthe', 'fund', 'raiser', 'elliott', 'broidy', 'suggested', 'prospective', 'clients', 'security', 'firm', 'including', 'unsavory', 'records', 'could', 'arrange', 'meetings', 'president', 'associates']",Positive
6183,1412,"On the Wings of Despair, Uplift",Marianne Elliott’s London-born production of Tony Kushner’s masterwork is blazingly reimagined with a cast including Nathan Lane and Andrew Garfield.,"['wings', 'despair', 'upliftmarianne', 'elliott', 'london', 'born', 'production', 'tony', 'kushner', 'masterwork', 'blazingly', 'reimagined', 'cast', 'including', 'nathan', 'lane', 'andrew', 'garfield']",Negative
6184,1415,‘Billions’ Season 3 Premiere: The Next Big Thing,"“Billions” strides like a colossus into the Trump era, but in the end it’s still Bobby vs. Chuck.","['billions', 'season', 'premiere', 'next', 'big', 'thingbillions', 'strides', 'like', 'colossus', 'trump', 'era', 'end', 'still', 'bobby', 'vs', 'chuck']",Positive
6185,1093,"‘The Walking Dead’ Season 8, Episode 13 Recap: Suffer the Little Children",This week’s episode brought several long-percolating situations to a head.,"['walking', 'dead', 'season', 'episode', 'recap', 'suffer', 'little', 'childrenthis', 'week', 'episode', 'brought', 'several', 'long', 'percolating', 'situations', 'head']",Negative
6186,1465,‘Trust’ Series Premiere Recap: Feckless Progeny,"If you’ve ever wanted to feel better about not being party to a giant family fortune, this show should help.","['trust', 'series', 'premiere', 'recap', 'feckless', 'progenyif', 'ever', 'wanted', 'feel', 'better', 'party', 'giant', 'family', 'fortune', 'show', 'help']",Positive
6187,1272,Louis Vuitton Names Kanye West Collaborator as Its New Men’s Wear Director,"In Mr. Abloh, Louis Vuitton has hired its first African-American designer and a street wear specialist for its growing luxury men’s line.","['louis', 'vuitton', 'names', 'kanye', 'west', 'collaborator', 'new', 'men', 'wear', 'directorin', 'mr', 'abloh', 'louis', 'vuitton', 'hired', 'first', 'african', 'american', 'designer', 'street', 'wear', 'specialist', 'growing', 'luxury', 'men', 'line']",Positive
6188,1135,"‘You Know, I Feel I’m in Japan’","After buying some prints in Paris in 1886, the Dutch painter became obsessed by Japanese art. An exhibition in Amsterdam explores how that fascination shaped his work.","['know', 'feel', 'japanafter', 'buying', 'prints', 'paris', 'dutch', 'painter', 'became', 'obsessed', 'japanese', 'art', 'exhibition', 'amsterdam', 'explores', 'fascination', 'shaped', 'work']",Positive
6189,316,Teaching Activities for: ‘Students Lead Huge Rallies for Gun Control Across the U.S.’,What do you think will be the short- and long-term outcome of the rallies to end gun violence?,"['teaching', 'activities', 'students', 'lead', 'huge', 'rallies', 'gun', 'control', 'across', 'swhat', 'think', 'short', 'long', 'term', 'outcome', 'rallies', 'end', 'gun', 'violence']",Positive
6190,779,The Superfund Sites of Silicon Valley,"When Federica Armstrong discovered that she lived a mile from one of Silicon Valley’s multiple toxic Superfund sites, she set out to photograph them.","['superfund', 'sites', 'silicon', 'valleywhen', 'federica', 'armstrong', 'discovered', 'lived', 'mile', 'one', 'silicon', 'valley', 'multiple', 'toxic', 'superfund', 'sites', 'set', 'photograph']",Negative
6191,344,Do Other People Care Too Much About Your Post-High School Plans?,"Is this specific sort of interest in your life a source of help, inspiration or stress?","['people', 'care', 'much', 'post', 'high', 'school', 'plansis', 'specific', 'sort', 'interest', 'life', 'source', 'help', 'inspiration', 'stress']",Neutral
6192,1532,"Fighting for Change, and Paying the Price","At least five activists pushing social justice agendas have died over the last two years, drawing attention to the pressures they face.","['fighting', 'change', 'paying', 'priceat', 'least', 'five', 'activists', 'pushing', 'social', 'justice', 'agendas', 'died', 'last', 'two', 'years', 'drawing', 'attention', 'pressures', 'face']",Negative
6193,1144,What We Know (and Don’t Know) About How to Lose Weight,One conclusion from a much-discussed study: The best diet is the one you can stick to. ,"['know', 'know', 'lose', 'weightone', 'conclusion', 'much', 'discussed', 'study', 'best', 'diet', 'one', 'stick']",Neutral
6194,7354,Last Man Standing,"Dismissed as a warmonger during the Obama presidency, the defense secretary may be the only reliable voice of caution left in an administration inching closer to the brink.","['last', 'man', 'standingdismissed', 'warmonger', 'obama', 'presidency', 'defense', 'secretary', 'may', 'reliable', 'voice', 'caution', 'left', 'administration', 'inching', 'closer', 'brink']",Positive
6195,3037,"At the Heart of a Vast Doping Network, an Alias","Investigators believe a man in Arizona was distributing performance-enhancing drugs on a global scale, yet no charges have been filed. His clientele included pro athletes.","['heart', 'vast', 'doping', 'network', 'aliasinvestigators', 'believe', 'man', 'arizona', 'distributing', 'performance', 'enhancing', 'drugs', 'global', 'scale', 'yet', 'charges', 'filed', 'clientele', 'included', 'pro', 'athletes']",Neutral
6196,1588,"In Governor’s Race, Courting of Vital Black Voters Begins","Black leaders in clergy, politics and the media are savoring their newfound leverage and demanding more than promises.","['governor', 'race', 'courting', 'vital', 'black', 'voters', 'beginsblack', 'leaders', 'clergy', 'politics', 'media', 'savoring', 'newfound', 'leverage', 'demanding', 'promises']",Positive
6197,371,Shopping for Ceiling Lights,"When you want to illuminate a room, sometimes a simple ceiling fixture is the best solution.","['shopping', 'ceiling', 'lightswhen', 'want', 'illuminate', 'room', 'sometimes', 'simple', 'ceiling', 'fixture', 'best', 'solution']",Positive
6198,2029,Seeker of Alien Worlds,"NASA’s new spacecraft, to be launched next month, will give scientists a much clearer view of the planets orbiting stars near to us.","['seeker', 'alien', 'worldsnasa', 'new', 'spacecraft', 'launched', 'next', 'month', 'give', 'scientists', 'much', 'clearer', 'view', 'planets', 'orbiting', 'stars', 'near', 'us']",Positive
6199,1391,The Internet Comes for the Local Grocery Store,"At stake is the fate of thousands of supermarket workers, many of whom belong to labor unions and are owed pensions when they retire.","['internet', 'comes', 'local', 'grocery', 'storeat', 'stake', 'fate', 'thousands', 'supermarket', 'workers', 'many', 'belong', 'labor', 'unions', 'owed', 'pensions', 'retire']",Neutral
6200,3008,Looking Up in Detroit,"From the Fisher Building to Belle Isle (and beyond), the works of the renowned Albert Kahn endure. Here’s how to see them.","['looking', 'detroitfrom', 'fisher', 'building', 'belle', 'isle', 'beyond', 'works', 'renowned', 'albert', 'kahn', 'endure', 'see']",Positive
6201,391,"What’s Going On in This Picture? | March 26, 2018","Look closely at this image, stripped of its caption, and join the moderated conversation about what you and other students see.","['going', 'picture', 'marchlook', 'closely', 'image', 'stripped', 'caption', 'join', 'moderated', 'conversation', 'students', 'see']",Neutral
6202,1965,What Was the Vietnam War About?,"Was it about anti-Communism? Civil war? Anti-colonialism? The answer matters, and not just to historians.","['vietnam', 'war', 'aboutwas', 'anti', 'communism', 'civil', 'war', 'anti', 'colonialism', 'answer', 'matters', 'historians']",Neutral
6203,1080,Snake-Oil Salesmen? How About Fish Oil?,"Fish clearly has health benefits, but fish oil supplements may not carry the same ones.","['snake', 'oil', 'salesmen', 'fish', 'oilfish', 'clearly', 'health', 'benefits', 'fish', 'oil', 'supplements', 'may', 'carry', 'ones']",Positive
